Number of Individual,Calendar Month,Latitude,Longitude
3,2019-FEB,37.763209,-122.198033
2,2019-FEB,37.763224,-122.179232
1,2019-FEB,37.763225,-122.199322
3,2019-FEB,37.76323,-122.238145
1,2019-FEB,37.763232,-122.172151
1,2019-FEB,37.763233,-122.177894
2,2019-FEB,37.763242,-122.246179
2,2019-FEB,37.763243,-122.166834
1,2019-FEB,37.763245,-122.164114
3,2019-FEB,37.763253,-122.25325
4,2019-FEB,37.763258,-122.189563
1,2019-FEB,37.76326,-122.18529
1,2019-FEB,37.763261,-122.201089
1,2019-FEB,37.763265,-122.173058
2,2019-FEB,37.763265,-122.167258
4,2019-FEB,37.763271,-122.246248
3,2019-FEB,37.763274,-122.178831
4,2019-FEB,37.763277,-122.185261
2,2019-FEB,37.763278,-122.186514
4,2019-FEB,37.763298,-122.199741
1,2019-FEB,37.7633,-122.238277
1,2019-FEB,37.7633,-122.180345
6,2019-FEB,37.763303,-122.185219
3,2019-FEB,37.763317,-122.182877
2,2019-FEB,37.763329,-122.185176
1,2019-FEB,37.763331,-122.25084
3,2019-FEB,37.763331,-122.167846
1,2019-FEB,37.763334,-122.166904
1,2019-FEB,37.76334,-122.17432
4,2019-FEB,37.763348,-122.248267
4,2019-FEB,37.763348,-122.170854
2,2019-FEB,37.763369,-122.203084
1,2019-FEB,37.763376,-122.250943
1,2019-FEB,37.763385,-122.16528
1,2019-FEB,37.763386,-122.182942
2,2019-FEB,37.763388,-122.187194
4,2019-FEB,37.76339,-122.19335
1,2019-FEB,37.763391,-122.189362
2,2019-FEB,37.763394,-122.202239
1,2019-FEB,37.763399,-122.167697
1,2019-FEB,37.763401,-122.198281
3,2019-FEB,37.763402,-122.193331
2,2019-FEB,37.763405,-122.187166
2,2019-FEB,37.763415,-122.193312
4,2019-FEB,37.76342,-122.271345
2,2019-FEB,37.763422,-122.167647
1,2019-FEB,37.763423,-122.190922
1,2019-FEB,37.763424,-122.190372
2,2019-FEB,37.763426,-122.189306
2,2019-FEB,37.763439,-122.199539
1,2019-FEB,37.763439,-122.193273
1,2019-FEB,37.763444,-122.167597
3,2019-FEB,37.76345,-122.187097
3,2019-FEB,37.763451,-122.193254
1,2019-FEB,37.763453,-122.185695
1,2019-FEB,37.763456,-122.202151
1,2019-FEB,37.763456,-122.17128
8,2019-FEB,37.763463,-122.193235
2,2019-FEB,37.763464,-122.196895
2,2019-FEB,37.763464,-122.190859
3,2019-FEB,37.763484,-122.182602
1,2019-FEB,37.763487,-122.169314
3,2019-FEB,37.763494,-122.187028
2,2019-FEB,37.763496,-122.244167
1,2019-FEB,37.763497,-122.191695
5,2019-FEB,37.763498,-122.170564
20,2019-FEB,37.763506,-122.241591
4,2019-FEB,37.763507,-122.168609
3,2019-FEB,37.763511,-122.181738
3,2019-FEB,37.763515,-122.171991
2,2019-FEB,37.763523,-122.266053
4,2019-FEB,37.763525,-122.194745
1,2019-FEB,37.763527,-122.184121
1,2019-FEB,37.763528,-122.172004
3,2019-FEB,37.763531,-122.182646
1,2019-FEB,37.763545,-122.190734
2,2019-FEB,37.763554,-122.182668
3,2019-FEB,37.763555,-122.253943
1,2019-FEB,37.763558,-122.20014
1,2019-FEB,37.763559,-122.191598
3,2019-FEB,37.763561,-122.175345
3,2019-FEB,37.763567,-122.187727
1,2019-FEB,37.763573,-122.170418
1,2019-FEB,37.763575,-122.180847
2,2019-FEB,37.763583,-122.173383
1,2019-FEB,37.763584,-122.181812
4,2019-FEB,37.763587,-122.191554
2,2019-FEB,37.763589,-122.270152
1,2019-FEB,37.763594,-122.168429
2,2019-FEB,37.763596,-122.193581
1,2019-FEB,37.763599,-122.200086
2,2019-FEB,37.76362,-122.193543
4,2019-FEB,37.76362,-122.175246
1,2019-FEB,37.763627,-122.187634
1,2019-FEB,37.76363,-122.17523
1,2019-FEB,37.763632,-122.193524
5,2019-FEB,37.763638,-122.187615
2,2019-FEB,37.763638,-122.168338
1,2019-FEB,37.763651,-122.162432
1,2019-FEB,37.763661,-122.243087
2,2019-FEB,37.763664,-122.168949
1,2019-FEB,37.763675,-122.193456
3,2019-FEB,37.763676,-122.192898
1,2019-FEB,37.763678,-122.247195
4,2019-FEB,37.763687,-122.181472
1,2019-FEB,37.763688,-122.190514
1,2019-FEB,37.763693,-122.193427
1,2019-FEB,37.763702,-122.197852
1,2019-FEB,37.763704,-122.201797
1,2019-FEB,37.763723,-122.188844
1,2019-FEB,37.763726,-122.188029
1,2019-FEB,37.763733,-122.181518
1,2019-FEB,37.763739,-122.176342
2,2019-FEB,37.763739,-122.169563
5,2019-FEB,37.76374,-122.189368
1,2019-FEB,37.763741,-122.185799
1,2019-FEB,37.763742,-122.170091
2,2019-FEB,37.763747,-122.191856
1,2019-FEB,37.76375,-122.187992
1,2019-FEB,37.763765,-122.247391
3,2019-FEB,37.763767,-122.192754
1,2019-FEB,37.763769,-122.194914
11,2019-FEB,37.763771,-122.165615
1,2019-FEB,37.763773,-122.183307
2,2019-FEB,37.763775,-122.185745
4,2019-FEB,37.763775,-122.170662
3,2019-FEB,37.763777,-122.197745
1,2019-FEB,37.763781,-122.191803
5,2019-FEB,37.7638,-122.164085
1,2019-FEB,37.763808,-122.198483
2,2019-FEB,37.763812,-122.16565
1,2019-FEB,37.763816,-122.17165
1,2019-FEB,37.763822,-122.165659
2,2019-FEB,37.763826,-122.248699
2,2019-FEB,37.763827,-122.183358
1,2019-FEB,37.763828,-122.183983
2,2019-FEB,37.763835,-122.178775
1,2019-FEB,37.763838,-122.202417
1,2019-FEB,37.76384,-122.189857
2,2019-FEB,37.763843,-122.191705
2,2019-FEB,37.763861,-122.168543
2,2019-FEB,37.763866,-122.198399
1,2019-FEB,37.763866,-122.19167
3,2019-FEB,37.763881,-122.193129
1,2019-FEB,37.763881,-122.187788
2,2019-FEB,37.763886,-122.250241
2,2019-FEB,37.763887,-122.190251
1,2019-FEB,37.763893,-122.173454
2,2019-FEB,37.763894,-122.191625
1,2019-FEB,37.763899,-122.194155
1,2019-FEB,37.7639,-122.177667
2,2019-FEB,37.763908,-122.198865
2,2019-FEB,37.763909,-122.200983
1,2019-FEB,37.763911,-122.193081
1,2019-FEB,37.763915,-122.229366
1,2019-FEB,37.763924,-122.198315
1,2019-FEB,37.763925,-122.178231
1,2019-FEB,37.763927,-122.184962
2,2019-FEB,37.763933,-122.16971
1,2019-FEB,37.763944,-122.198287
2,2019-FEB,37.763955,-122.174835
2,2019-FEB,37.763956,-122.178184
8,2019-FEB,37.763966,-122.166207
4,2019-FEB,37.763967,-122.167661
2,2019-FEB,37.763969,-122.202754
6,2019-FEB,37.76397,-122.174153
3,2019-FEB,37.763971,-122.239582
1,2019-FEB,37.763972,-122.183061
1,2019-FEB,37.763978,-122.270387
1,2019-FEB,37.763989,-122.229278
3,2019-FEB,37.76399,-122.163831
5,2019-FEB,37.763997,-122.188419
2,2019-FEB,37.763997,-122.171363
8,2019-FEB,37.764002,-122.239643
6,2019-FEB,37.764019,-122.171327
5,2019-FEB,37.764049,-122.175397
2,2019-FEB,37.76405,-122.17403
1,2019-FEB,37.764053,-122.200669
1,2019-FEB,37.764053,-122.177377
1,2019-FEB,37.764054,-122.202632
2,2019-FEB,37.764054,-122.184765
3,2019-FEB,37.764065,-122.166293
2,2019-FEB,37.764067,-122.184192
1,2019-FEB,37.764069,-122.178567
8,2019-FEB,37.764075,-122.182312
2,2019-FEB,37.764078,-122.179021
2,2019-FEB,37.764084,-122.270988
1,2019-FEB,37.764089,-122.176701
1,2019-FEB,37.764093,-122.1726
2,2019-FEB,37.764094,-122.179038
9,2019-FEB,37.764095,-122.166319
2,2019-FEB,37.764096,-122.194398
1,2019-FEB,37.764103,-122.18234
1,2019-FEB,37.764109,-122.188796
4,2019-FEB,37.76411,-122.179054
1,2019-FEB,37.76411,-122.171184
2,2019-FEB,37.764114,-122.166336
1,2019-FEB,37.764153,-122.175046
2,2019-FEB,37.764156,-122.200628
2,2019-FEB,37.764163,-122.188161
1,2019-FEB,37.764164,-122.186799
1,2019-FEB,37.764165,-122.197878
2,2019-FEB,37.764168,-122.16791
2,2019-FEB,37.76417,-122.197889
2,2019-FEB,37.764172,-122.211265
1,2019-FEB,37.764178,-122.171633
3,2019-FEB,37.764182,-122.173827
5,2019-FEB,37.764184,-122.175083
7,2019-FEB,37.764184,-122.175079
1,2019-FEB,37.764204,-122.184533
1,2019-FEB,37.764216,-122.182009
3,2019-FEB,37.764228,-122.187251
1,2019-FEB,37.764231,-122.215588
5,2019-FEB,37.764232,-122.189974
1,2019-FEB,37.764244,-122.260963
2,2019-FEB,37.764244,-122.180704
4,2019-FEB,37.764252,-122.182047
1,2019-FEB,37.764252,-122.178753
4,2019-FEB,37.764268,-122.17877
1,2019-FEB,37.764268,-122.17149
3,2019-FEB,37.764279,-122.189459
3,2019-FEB,37.764284,-122.162002
4,2019-FEB,37.764289,-122.164101
1,2019-FEB,37.764292,-122.17557
4,2019-FEB,37.764295,-122.191917
8,2019-FEB,37.764296,-122.174198
1,2019-FEB,37.764311,-122.175543
1,2019-FEB,37.764314,-122.191888
2,2019-FEB,37.764316,-122.195124
3,2019-FEB,37.764318,-122.177649
1,2019-FEB,37.764323,-122.185196
3,2019-FEB,37.764326,-122.177657
1,2019-FEB,37.76433,-122.251276
3,2019-FEB,37.764334,-122.166105
2,2019-FEB,37.764335,-122.174138
2,2019-FEB,37.764336,-122.190442
3,2019-FEB,37.764346,-122.189369
1,2019-FEB,37.764353,-122.196918
1,2019-FEB,37.764359,-122.201452
3,2019-FEB,37.764359,-122.196387
1,2019-FEB,37.764363,-122.168886
1,2019-FEB,37.764371,-122.253959
1,2019-FEB,37.764372,-122.201466
1,2019-FEB,37.764376,-122.184815
9,2019-FEB,37.764397,-122.197693
1,2019-FEB,37.764398,-122.201494
2,2019-FEB,37.764403,-122.170717
6,2019-FEB,37.764411,-122.183971
1,2019-FEB,37.764422,-122.184744
3,2019-FEB,37.764424,-122.18559
1,2019-FEB,37.764426,-122.171239
1,2019-FEB,37.76443,-122.172076
4,2019-FEB,37.764437,-122.173374
3,2019-FEB,37.764437,-122.170659
1,2019-FEB,37.76444,-122.182683
3,2019-FEB,37.764442,-122.248929
3,2019-FEB,37.764444,-122.17338
1,2019-FEB,37.764446,-122.236341
2,2019-FEB,37.764446,-122.193301
1,2019-FEB,37.76445,-122.186195
4,2019-FEB,37.764454,-122.210913
5,2019-FEB,37.764457,-122.18469
1,2019-FEB,37.764463,-122.248244
1,2019-FEB,37.764476,-122.170581
1,2019-FEB,37.76448,-122.266425
2,2019-FEB,37.764481,-122.202026
1,2019-FEB,37.764489,-122.249035
9,2019-FEB,37.764489,-122.164712
2,2019-FEB,37.764491,-122.209155
1,2019-FEB,37.764493,-122.169271
2,2019-FEB,37.764497,-122.21086
1,2019-FEB,37.7645,-122.193217
1,2019-FEB,37.764509,-122.172502
1,2019-FEB,37.76451,-122.237658
2,2019-FEB,37.764513,-122.248209
3,2019-FEB,37.764519,-122.187607
2,2019-FEB,37.764526,-122.198632
1,2019-FEB,37.764527,-122.198634
1,2019-FEB,37.764529,-122.1692
1,2019-FEB,37.764537,-122.19209
1,2019-FEB,37.764537,-122.170175
1,2019-FEB,37.764543,-122.198
1,2019-FEB,37.764545,-122.177167
1,2019-FEB,37.764545,-122.168531
2,2019-FEB,37.764551,-122.254375
2,2019-FEB,37.764552,-122.209073
3,2019-FEB,37.764558,-122.172427
3,2019-FEB,37.764564,-122.173061
1,2019-FEB,37.764566,-122.169129
2,2019-FEB,37.764567,-122.249212
3,2019-FEB,37.764576,-122.17993
1,2019-FEB,37.764583,-122.251137
1,2019-FEB,37.764584,-122.200537
1,2019-FEB,37.764587,-122.175962
2,2019-FEB,37.764591,-122.173086
4,2019-FEB,37.76461,-122.200499
1,2019-FEB,37.764614,-122.249319
1,2019-FEB,37.764617,-122.23974
1,2019-FEB,37.764624,-122.20358
2,2019-FEB,37.764631,-122.173123
8,2019-FEB,37.764639,-122.168987
2,2019-FEB,37.764643,-122.174504
1,2019-FEB,37.764644,-122.182445
5,2019-FEB,37.764651,-122.197943
1,2019-FEB,37.764654,-122.168318
1,2019-FEB,37.764669,-122.178006
2,2019-FEB,37.764673,-122.171698
3,2019-FEB,37.764675,-122.168916
1,2019-FEB,37.764679,-122.170825
1,2019-FEB,37.764684,-122.201208
2,2019-FEB,37.764691,-122.249496
1,2019-FEB,37.764691,-122.179098
1,2019-FEB,37.764691,-122.168247
3,2019-FEB,37.764698,-122.170787
5,2019-FEB,37.764699,-122.175643
1,2019-FEB,37.764702,-122.174414
1,2019-FEB,37.764703,-122.180059
2,2019-FEB,37.764704,-122.183758
1,2019-FEB,37.764707,-122.18251
1,2019-FEB,37.76471,-122.256272
1,2019-FEB,37.764717,-122.254034
4,2019-FEB,37.764717,-122.188781
4,2019-FEB,37.764719,-122.190191
2,2019-FEB,37.76472,-122.181191
1,2019-FEB,37.764721,-122.209353
1,2019-FEB,37.764728,-122.17904
2,2019-FEB,37.764732,-122.196818
1,2019-FEB,37.764737,-122.180093
2,2019-FEB,37.764741,-122.179021
3,2019-FEB,37.764751,-122.201114
2,2019-FEB,37.764756,-122.170671
18,2019-FEB,37.76476,-122.19845
3,2019-FEB,37.764763,-122.211271
1,2019-FEB,37.764765,-122.169944
2,2019-FEB,37.764768,-122.174855
1,2019-FEB,37.764769,-122.406623
2,2019-FEB,37.764773,-122.188693
1,2019-FEB,37.764781,-122.127514
2,2019-FEB,37.764785,-122.16996
1,2019-FEB,37.764794,-122.209255
1,2019-FEB,37.764799,-122.176186
2,2019-FEB,37.764802,-122.179715
2,2019-FEB,37.764806,-122.169916
6,2019-FEB,37.764808,-122.174795
4,2019-FEB,37.764811,-122.179724
1,2019-FEB,37.764816,-122.178905
1,2019-FEB,37.764821,-122.168632
2,2019-FEB,37.764828,-122.181746
1,2019-FEB,37.764828,-122.179741
1,2019-FEB,37.764829,-122.185771
5,2019-FEB,37.76483,-122.198212
3,2019-FEB,37.764836,-122.198203
1,2019-FEB,37.764838,-122.17475
3,2019-FEB,37.764839,-122.190969
4,2019-FEB,37.764843,-122.20919
1,2019-FEB,37.764846,-122.165846
4,2019-FEB,37.764853,-122.181772
1,2019-FEB,37.764857,-122.188561
1,2019-FEB,37.764865,-122.165806
1,2019-FEB,37.764875,-122.208647
1,2019-FEB,37.764879,-122.179792
1,2019-FEB,37.764885,-122.188517
1,2019-FEB,37.76489,-122.184865
3,2019-FEB,37.764893,-122.18431
1,2019-FEB,37.764896,-122.179809
1,2019-FEB,37.764902,-122.192613
3,2019-FEB,37.764903,-122.211587
5,2019-FEB,37.764904,-122.177535
1,2019-FEB,37.764905,-122.183994
3,2019-FEB,37.764921,-122.201394
1,2019-FEB,37.764922,-122.17186
2,2019-FEB,37.764923,-122.165684
2,2019-FEB,37.764926,-122.192578
1,2019-FEB,37.764928,-122.196574
1,2019-FEB,37.764932,-122.17386
5,2019-FEB,37.764934,-122.18395
2,2019-FEB,37.764938,-122.167049
1,2019-FEB,37.764939,-122.249345
1,2019-FEB,37.764942,-122.191081
1,2019-FEB,37.764949,-122.172656
1,2019-FEB,37.76497,-122.165142
2,2019-FEB,37.764985,-122.183872
1,2019-FEB,37.764986,-122.183239
3,2019-FEB,37.764989,-122.250185
1,2019-FEB,37.76501,-122.162832
1,2019-FEB,37.765021,-122.168241
1,2019-FEB,37.765028,-122.183805
1,2019-FEB,37.76503,-122.239399
1,2019-FEB,37.765031,-122.150542
1,2019-FEB,37.765032,-122.186793
3,2019-FEB,37.765038,-122.175285
1,2019-FEB,37.765041,-122.169435
2,2019-FEB,37.765043,-122.171671
3,2019-FEB,37.765058,-122.16817
2,2019-FEB,37.765073,-122.192894
1,2019-FEB,37.765074,-122.150601
1,2019-FEB,37.765078,-122.252956
1,2019-FEB,37.76508,-122.181557
1,2019-FEB,37.765092,-122.171595
1,2019-FEB,37.765096,-122.190217
2,2019-FEB,37.76511,-122.20113
1,2019-FEB,37.765111,-122.252329
6,2019-FEB,37.765111,-122.199272
4,2019-FEB,37.765114,-122.184516
1,2019-FEB,37.765118,-122.253042
8,2019-FEB,37.765121,-122.164853
1,2019-FEB,37.765126,-122.182936
2,2019-FEB,37.765126,-122.169259
1,2019-FEB,37.765132,-122.140733
3,2019-FEB,37.765145,-122.170891
1,2019-FEB,37.765153,-122.172344
3,2019-FEB,37.76516,-122.192233
3,2019-FEB,37.765162,-122.166823
2,2019-FEB,37.765185,-122.183006
1,2019-FEB,37.765187,-122.170809
5,2019-FEB,37.765189,-122.175044
2,2019-FEB,37.76519,-122.170269
1,2019-FEB,37.76519,-122.169128
1,2019-FEB,37.765191,-122.239267
1,2019-FEB,37.7652,-122.211971
1,2019-FEB,37.765221,-122.182147
1,2019-FEB,37.765221,-122.169726
4,2019-FEB,37.76523,-122.170728
1,2019-FEB,37.765237,-122.209923
3,2019-FEB,37.765245,-122.182907
1,2019-FEB,37.765247,-122.195618
3,2019-FEB,37.765249,-122.196156
3,2019-FEB,37.76525,-122.170314
1,2019-FEB,37.765254,-122.23963
3,2019-FEB,37.765266,-122.182874
2,2019-FEB,37.765267,-122.244895
7,2019-FEB,37.765271,-122.209295
1,2019-FEB,37.765271,-122.182199
2,2019-FEB,37.765277,-122.250845
2,2019-FEB,37.76529,-122.174882
1,2019-FEB,37.765294,-122.180213
1,2019-FEB,37.765296,-122.182224
2,2019-FEB,37.765299,-122.190709
1,2019-FEB,37.765305,-122.165015
1,2019-FEB,37.765314,-122.186374
2,2019-FEB,37.765321,-122.184194
3,2019-FEB,37.765324,-122.170371
1,2019-FEB,37.765326,-122.248363
1,2019-FEB,37.765353,-122.195469
3,2019-FEB,37.765356,-122.199758
1,2019-FEB,37.765362,-122.18925
1,2019-FEB,37.765364,-122.196923
1,2019-FEB,37.765364,-122.178043
3,2019-FEB,37.765366,-122.252892
1,2019-FEB,37.765376,-122.238137
1,2019-FEB,37.765378,-122.185469
4,2019-FEB,37.765401,-122.196868
2,2019-FEB,37.765403,-122.172507
1,2019-FEB,37.765409,-122.175251
1,2019-FEB,37.765412,-122.173324
3,2019-FEB,37.765413,-122.183201
1,2019-FEB,37.765414,-122.181898
2,2019-FEB,37.765415,-122.195878
2,2019-FEB,37.765415,-122.173873
1,2019-FEB,37.76542,-122.191847
1,2019-FEB,37.765427,-122.17098
1,2019-FEB,37.76543,-122.185388
3,2019-FEB,37.765436,-122.195901
6,2019-FEB,37.765438,-122.19182
1,2019-FEB,37.765443,-122.194018
4,2019-FEB,37.765444,-122.191016
3,2019-FEB,37.765446,-122.191567
3,2019-FEB,37.765456,-122.169244
1,2019-FEB,37.765465,-122.238213
1,2019-FEB,37.765478,-122.128273
1,2019-FEB,37.765484,-122.18666
3,2019-FEB,37.765489,-122.181975
1,2019-FEB,37.76549,-122.171819
1,2019-FEB,37.765493,-122.209087
2,2019-FEB,37.765495,-122.212092
1,2019-FEB,37.765497,-122.194077
3,2019-FEB,37.765506,-122.194087
4,2019-FEB,37.765507,-122.209117
1,2019-FEB,37.765515,-122.189562
1,2019-FEB,37.765517,-122.197228
3,2019-FEB,37.765524,-122.188068
1,2019-FEB,37.765526,-122.180891
5,2019-FEB,37.765529,-122.183872
1,2019-FEB,37.76553,-122.248838
1,2019-FEB,37.765533,-122.175052
1,2019-FEB,37.765535,-122.170083
13,2019-FEB,37.765537,-122.198674
1,2019-FEB,37.765542,-122.24102
3,2019-FEB,37.765546,-122.175032
1,2019-FEB,37.765547,-122.210274
3,2019-FEB,37.765547,-122.190872
2,2019-FEB,37.765548,-122.245526
2,2019-FEB,37.765548,-122.197183
1,2019-FEB,37.765551,-122.168382
1,2019-FEB,37.765561,-122.17309
1,2019-FEB,37.765574,-122.180496
1,2019-FEB,37.76558,-122.183791
2,2019-FEB,37.765583,-122.180504
2,2019-FEB,37.765584,-122.168982
1,2019-FEB,37.765585,-122.1794
3,2019-FEB,37.765586,-122.197129
2,2019-FEB,37.765589,-122.167596
1,2019-FEB,37.765607,-122.189418
3,2019-FEB,37.765611,-122.198567
1,2019-FEB,37.765611,-122.173012
2,2019-FEB,37.765632,-122.18371
2,2019-FEB,37.765637,-122.193771
1,2019-FEB,37.765639,-122.175702
1,2019-FEB,37.76564,-122.165314
2,2019-FEB,37.765648,-122.174149
3,2019-FEB,37.765652,-122.171428
1,2019-FEB,37.765652,-122.168171
1,2019-FEB,37.765654,-122.193791
3,2019-FEB,37.765656,-122.245779
1,2019-FEB,37.765657,-122.194253
1,2019-FEB,37.765663,-122.189331
1,2019-FEB,37.765672,-122.19381
1,2019-FEB,37.765681,-122.19382
1,2019-FEB,37.765681,-122.191354
1,2019-FEB,37.765684,-122.18363
4,2019-FEB,37.765686,-122.165354
2,2019-FEB,37.765699,-122.193839
1,2019-FEB,37.765709,-122.165374
3,2019-FEB,37.76571,-122.172856
1,2019-FEB,37.765713,-122.23514
1,2019-FEB,37.765715,-122.160486
4,2019-FEB,37.765718,-122.235149
1,2019-FEB,37.765718,-122.189244
2,2019-FEB,37.765718,-122.180642
5,2019-FEB,37.765727,-122.18065
11,2019-FEB,37.765727,-122.167295
5,2019-FEB,37.765755,-122.198887
3,2019-FEB,37.765757,-122.167744
2,2019-FEB,37.765761,-122.193908
3,2019-FEB,37.765767,-122.167329
9,2019-FEB,37.765768,-122.198868
1,2019-FEB,37.76577,-122.197986
1,2019-FEB,37.765789,-122.257211
1,2019-FEB,37.765789,-122.249439
5,2019-FEB,37.765805,-122.194424
3,2019-FEB,37.765805,-122.182743
6,2019-FEB,37.765807,-122.198812
1,2019-FEB,37.765809,-122.1727
1,2019-FEB,37.76581,-122.174059
1,2019-FEB,37.765812,-122.252086
27,2019-FEB,37.765819,-122.167375
6,2019-FEB,37.76582,-122.198793
2,2019-FEB,37.76583,-122.170752
2,2019-FEB,37.765848,-122.181217
3,2019-FEB,37.765851,-122.169403
2,2019-FEB,37.765853,-122.201426
5,2019-FEB,37.765859,-122.172622
14,2019-FEB,37.76587,-122.165514
3,2019-FEB,37.76588,-122.209791
5,2019-FEB,37.765885,-122.246322
4,2019-FEB,37.765895,-122.179716
4,2019-FEB,37.765896,-122.184666
1,2019-FEB,37.7659,-122.178321
3,2019-FEB,37.76591,-122.173903
2,2019-FEB,37.765919,-122.189741
2,2019-FEB,37.765924,-122.181295
1,2019-FEB,37.765932,-122.169237
2,2019-FEB,37.765937,-122.191603
1,2019-FEB,37.765938,-122.200936
2,2019-FEB,37.76594,-122.256837
5,2019-FEB,37.765942,-122.194114
2,2019-FEB,37.765958,-122.191571
2,2019-FEB,37.765958,-122.172466
12,2019-FEB,37.765961,-122.165594
2,2019-FEB,37.76597,-122.185353
1,2019-FEB,37.765975,-122.167513
1,2019-FEB,37.765976,-122.18884
1,2019-FEB,37.765976,-122.169812
1,2019-FEB,37.765981,-122.179803
2,2019-FEB,37.765987,-122.191529
6,2019-FEB,37.765994,-122.208593
1,2019-FEB,37.765994,-122.201054
2,2019-FEB,37.766011,-122.187298
4,2019-FEB,37.766014,-122.179837
2,2019-FEB,37.766014,-122.16907
2,2019-FEB,37.766015,-122.195347
1,2019-FEB,37.766015,-122.169728
4,2019-FEB,37.766016,-122.194012
3,2019-FEB,37.766019,-122.197801
1,2019-FEB,37.766019,-122.185828
1,2019-FEB,37.766027,-122.178004
3,2019-FEB,37.76603,-122.193023
2,2019-FEB,37.766038,-122.210911
1,2019-FEB,37.766041,-122.192575
1,2019-FEB,37.766041,-122.180968
1,2019-FEB,37.766053,-122.169649
10,2019-FEB,37.766053,-122.165674
3,2019-FEB,37.766055,-122.168987
5,2019-FEB,37.76606,-122.26924
1,2019-FEB,37.76606,-122.173668
2,2019-FEB,37.766066,-122.180993
1,2019-FEB,37.766067,-122.235365
1,2019-FEB,37.766068,-122.188695
1,2019-FEB,37.766068,-122.139981
1,2019-FEB,37.766087,-122.196615
7,2019-FEB,37.76609,-122.197884
1,2019-FEB,37.766096,-122.252744
1,2019-FEB,37.766096,-122.188652
1,2019-FEB,37.766097,-122.190014
1,2019-FEB,37.7661,-122.181028
6,2019-FEB,37.766107,-122.209988
3,2019-FEB,37.766116,-122.195458
1,2019-FEB,37.766118,-122.239543
1,2019-FEB,37.766118,-122.197844
1,2019-FEB,37.766122,-122.185666
9,2019-FEB,37.766125,-122.185112
1,2019-FEB,37.766126,-122.195468
2,2019-FEB,37.766132,-122.172193
2,2019-FEB,37.766133,-122.197127
3,2019-FEB,37.766137,-122.197818
1,2019-FEB,37.766157,-122.238127
1,2019-FEB,37.766159,-122.181088
1,2019-FEB,37.766169,-122.193177
1,2019-FEB,37.766185,-122.181114
3,2019-FEB,37.766185,-122.173473
1,2019-FEB,37.766186,-122.174024
1,2019-FEB,37.76619,-122.183116
1,2019-FEB,37.766201,-122.178629
1,2019-FEB,37.766206,-122.196747
2,2019-FEB,37.766208,-122.1827
1,2019-FEB,37.766209,-122.172625
1,2019-FEB,37.766211,-122.235866
1,2019-FEB,37.766214,-122.165814
9,2019-FEB,37.766218,-122.249707
4,2019-FEB,37.766224,-122.208449
3,2019-FEB,37.76623,-122.196773
3,2019-FEB,37.766237,-122.165834
2,2019-FEB,37.76624,-122.192795
1,2019-FEB,37.766241,-122.193698
